date,storage,release,net_inflow
6/25/1978,1178.693,1.133,1.133
6/26/1978,1178.693,1.133,1.133
6/27/1978,1178.693,20.105,20.105
6/28/1978,1178.693,20.926,20.926
6/29/1978,1178.693,33.584,-3.383592593
6/30/1978,1175.499,33.697,-3.270592593
7/1/1978,1172.305,32.479,-4.488592593
7/2/1978,1169.111,1.133,1.133
7/3/1978,1169.111,1.133,1.133
7/4/1978,1169.111,1.133,1.133
7/5/1978,1169.111,1.133,1.133
7/6/1978,1169.111,1.133,1.133
7/7/1978,1169.111,19.057,19.057
7/8/1978,1169.111,1.133,-17.28713889
7/9/1978,1167.5195,1.133,-17.28713889
7/10/1978,1165.928,1.133,1.133
7/11/1978,1165.928,1.133,-17.25241667
7/12/1978,1164.3395,19.68,1.294583333
7/13/1978,1162.751,19.057,19.057
7/14/1978,1162.751,20.813,20.813
7/15/1978,1162.751,1.133,1.133
7/16/1978,1162.751,1.133,19.51841667
7/17/1978,1164.3395,1.133,19.51841667
7/18/1978,1165.928,1.133,1.133
7/19/1978,1165.928,34.065,-11.73939815
7/20/1978,1161.9705,36.897,-8.907398148
7/21/1978,1158.013,36.189,-9.615398148
7/22/1978,1154.0555,33.839,-11.96539815
7/23/1978,1150.098,1.133,19.39110185
7/24/1978,1151.6755,1.133,19.39110185
7/25/1978,1153.253,33.697,-9.930314815
7/26/1978,1149.4836,34.178,-9.449314815
7/27/1978,1145.7142,36.529,-7.098314815
7/28/1978,1141.9448,37.123,-6.504314815
7/29/1978,1138.1754,32.791,-10.83631481
7/30/1978,1134.406,1.133,1.133
7/31/1978,1134.406,1.133,-34.90866667
8/1/1978,1131.292,36.897,0.855333333
8/2/1978,1128.178,36.784,0.742333333
8/3/1978,1125.064,36.897,0.855333333
8/4/1978,1121.95,37.123,55.09753704
8/5/1978,1123.503,1.133,19.10753704
8/6/1978,1125.056,1.133,1.133
8/7/1978,1125.056,1.133,-16.81260185
8/8/1978,1123.5055,37.123,19.17739815
8/9/1978,1121.955,37.378,19.43239815
8/10/1978,1120.4045,39.247,21.30139815
8/11/1978,1118.854,39.502,21.55639815
8/12/1978,1117.3035,1.133,-16.81260185
8/13/1978,1115.753,1.133,-29.39444709
8/14/1978,1113.115429,1.133,-29.39444709
8/15/1978,1110.477857,39.842,9.31455291
8/16/1978,1107.840286,39.728,9.20055291
8/17/1978,1105.202714,39.615,9.08755291
8/18/1978,1102.565143,69.036,38.50855291
8/19/1978,1099.927571,32.338,1.81055291
8/20/1978,1097.29,1.133,1.133
8/21/1978,1097.29,1.133,-34.11970062
8/22/1978,1094.244167,40.21,4.957299383
8/23/1978,1091.198333,39.842,4.589299383
8/24/1978,1088.1525,39.842,4.589299383
8/25/1978,1085.106667,39.955,4.702299383
8/26/1978,1082.060833,32.338,-2.914700617
8/27/1978,1079.015,1.133,-38.02643287
8/28/1978,1075.631625,1.133,-38.02643287
8/29/1978,1072.24825,40.21,1.05056713
8/30/1978,1068.864875,40.436,1.27656713
8/31/1978,1065.4815,55.869,16.70956713
9/1/1978,1062.098125,57.625,18.46556713
9/2/1978,1058.71475,52.16,13.00056713
9/3/1978,1055.331375,59.522,20.36256713
9/4/1978,1051.948,1.133,-47.8154127
9/5/1978,1047.718857,46.156,-2.792412698
9/6/1978,1043.489714,60.598,11.6495873
9/7/1978,1039.260571,62.58,13.6315873
9/8/1978,1035.031429,62.948,13.9995873
9/9/1978,1030.802286,62.467,13.5185873
9/10/1978,1026.573143,55.699,6.750587302
9/11/1978,1022.344,1.133,-42.22182804
9/12/1978,1018.598143,55.926,12.57117196
9/13/1978,1014.852286,53.321,9.966171958
9/14/1978,1011.106429,51.027,7.672171958
9/15/1978,1007.360571,52.103,8.748171958
9/16/1978,1003.614714,60.824,17.46917196
9/17/1978,999.8688571,61.419,18.06417196
9/18/1978,996.123,1.133,-50.9701746
9/19/1978,991.6212857,69.263,17.1598254
9/20/1978,987.1195714,63.288,11.1848254
9/21/1978,982.6178571,38.794,-13.3091746
9/22/1978,978.1161429,38.313,-13.7901746
9/23/1978,973.6144286,61.164,9.060825397
9/24/1978,969.1127143,37.322,-14.7811746
9/25/1978,964.611,1.133,-36.96692284
9/26/1978,961.3191667,46.836,8.73607716
9/27/1978,958.0273333,31.29,-6.80992284
9/28/1978,954.7355,49.215,11.11507716
9/29/1978,951.4436667,38.851,0.75107716
9/30/1978,948.1518333,40.351,2.25107716
10/1/1978,944.86,1.133,1.133
10/2/1978,944.86,1.133,-47.3045
10/3/1978,940.675,61.646,13.2085
10/4/1978,936.49,61.759,13.3215
10/5/1978,932.305,61.872,13.4345
10/6/1978,928.12,1.133,-14.92024074
10/7/1978,926.733,18.406,2.352759259
10/8/1978,925.346,1.133,1.133
10/9/1978,925.346,1.133,-14.87973148
10/10/1978,923.9625,26.958,10.94526852
10/11/1978,922.579,26.958,10.94526852
10/12/1978,921.1955,27.071,11.05826852
10/13/1978,919.812,27.184,11.21756481
10/14/1978,918.4325,27.184,11.21756481
10/15/1978,917.053,1.133,1.133
10/16/1978,917.053,1.133,-25.33883642
10/17/1978,914.7658333,34.547,8.07516358
10/18/1978,912.4786667,24.352,-2.11983642
10/19/1978,910.1915,24.466,-2.00583642
10/20/1978,907.9043333,32.932,6.46016358
10/21/1978,905.6171667,27.411,0.93916358
10/22/1978,903.33,1.133,-30.38899074
10/23/1978,900.6065,1.133,-30.38899074
10/24/1978,897.883,30.072,-1.449990741
10/25/1978,895.1595,59.295,27.77300926
10/26/1978,892.436,1.133,1.133
10/27/1978,892.436,1.133,1.133
10/28/1978,892.436,1.133,1.133
10/29/1978,892.436,1.133,1.133
10/30/1978,892.436,1.133,1.133
10/31/1978,892.436,1.133,1.133
11/1/1978,892.436,1.133,-14.55565741
11/2/1978,891.0805,1.133,-14.55565741
11/3/1978,889.725,1.133,1.133
11/4/1978,889.725,1.133,1.133
11/5/1978,889.725,1.133,1.133
11/6/1978,889.725,1.133,1.133
11/7/1978,889.725,1.133,1.133
11/8/1978,889.725,1.133,1.133
11/9/1978,889.725,1.133,1.133
11/10/1978,889.725,1.133,1.133
11/11/1978,889.725,1.133,1.133
11/12/1978,889.725,1.133,1.133
11/13/1978,889.725,1.133,1.133
11/14/1978,889.725,1.133,22.0705
11/15/1978,891.534,1.133,22.0705
11/16/1978,893.343,1.133,22.0705
11/17/1978,895.152,1.133,16.88531481
11/18/1978,896.513,1.133,16.88531481
11/19/1978,897.874,1.133,1.133
11/20/1978,897.874,1.133,1.133
11/21/1978,897.874,1.133,1.133
11/22/1978,897.874,1.133,16.90846296
11/23/1978,899.237,1.133,16.90846296
11/24/1978,900.6,1.133,1.133
11/25/1978,900.6,1.133,1.133
11/26/1978,900.6,1.133,48.74006019
11/27/1978,904.71325,1.133,48.74006019
11/28/1978,908.8265,1.133,48.74006019
11/29/1978,912.93975,1.133,48.74006019
11/30/1978,917.053,1.133,22.44087037
12/1/1978,918.894,1.133,22.44087037
12/2/1978,920.735,1.133,22.44087037
12/3/1978,922.576,1.133,1.133
12/4/1978,922.576,1.133,17.16309259
12/5/1978,923.961,1.133,17.16309259
12/6/1978,925.346,1.133,17.18624074
12/7/1978,926.733,1.133,17.18624074
12/8/1978,928.12,1.133,1.133
12/9/1978,928.12,1.133,1.133
12/10/1978,928.12,1.133,1.133
12/11/1978,928.12,1.133,17.20360185
12/12/1978,929.5085,1.133,17.20360185
12/13/1978,930.897,1.133,1.133
12/14/1978,930.897,1.133,1.133
12/15/1978,930.897,1.133,1.133
12/16/1978,930.897,26.476,26.476
12/17/1978,930.897,1.133,1.133
12/18/1978,930.897,1.133,1.133
12/19/1978,930.897,29.053,29.053
12/20/1978,930.897,1.133,1.133
12/21/1978,930.897,1.133,17.23832407
12/22/1978,932.2885,1.133,17.23832407
12/23/1978,933.68,1.133,1.133
12/24/1978,933.68,1.133,1.133
12/25/1978,933.68,1.133,1.133
12/26/1978,933.68,1.133,1.133
12/27/1978,933.68,1.133,17.26725926
12/28/1978,935.074,1.133,17.26725926
12/29/1978,936.468,1.133,1.133
12/30/1978,936.468,11.95,11.95
12/31/1978,936.468,1.133,1.133
1/1/1979,936.468,1.133,1.133
1/2/1979,936.468,1.133,1.133
1/3/1979,936.468,21.747,21.747
1/4/1979,936.468,1.133,1.133
1/5/1979,936.468,1.133,17.29040741
1/6/1979,937.864,1.133,17.29040741
1/7/1979,939.26,1.133,1.133
1/8/1979,939.26,1.133,-15.02440741
1/9/1979,937.864,30.695,14.53759259
1/10/1979,936.468,17.217,17.217
1/11/1979,936.468,1.133,1.133
1/12/1979,936.468,1.133,1.133
1/13/1979,936.468,1.133,17.29040741
1/14/1979,937.864,1.133,17.29040741
1/15/1979,939.26,1.133,-15.02440741
1/16/1979,937.864,23.05,6.892592593
1/17/1979,936.468,20.586,20.586
1/18/1979,936.468,1.133,1.133
1/19/1979,936.468,1.133,17.29040741
1/20/1979,937.864,9.26,25.41740741
1/21/1979,939.26,1.133,27.10522222
1/22/1979,941.504,1.133,27.10522222
1/23/1979,943.748,6.966,32.93822222
1/24/1979,945.992,13.082,39.05422222
1/25/1979,948.236,1.133,27.10522222
1/26/1979,950.48,1.133,33.76031481
1/27/1979,953.299,1.133,33.76031481
1/28/1979,956.118,1.133,1.133
1/29/1979,956.118,1.133,-15.19223148
1/30/1979,954.7075,45.788,29.46276852
1/31/1979,953.297,25.768,25.768
2/1/1979,953.297,23.163,23.163
2/2/1979,953.297,1.133,1.133
2/3/1979,953.297,1.133,1.133
2/4/1979,953.297,1.133,17.45823148
2/5/1979,954.7075,1.133,17.45823148
2/6/1979,956.118,1.133,1.133
2/7/1979,956.118,29.761,13.43576852
2/8/1979,954.7075,23.05,6.724768519
2/9/1979,953.297,22.653,22.653
2/10/1979,953.297,22.71,22.71
2/11/1979,953.297,1.133,1.133
2/12/1979,953.297,1.133,1.133
